121	CWDJ1243-1827	12:43:15.94	-18:27:36.5	2000	OMM-15C-01
122	CWDJ1257-2101	12:57:28.74	-21:01:18.3	2000	OMM-15C-01
123	CWDJ1259-1318	12:59:39.29	-13:18:37.0	2000	OMM-15C-01
124	J1313+3338	13:13:18.78	+33:38:10.0	2000	OMM-15C-01
125	J1400+8258	14:00:28.78	+82:58:07.7	2000	OMM-15C-01
126	J1410+8150	14:10:14.26	+81:50:40.7	2000	OMM-15C-01
127	CWDJ1433+0928	14:33:27.66	+09:28:06.9	2000	OMM-15C-01
128	CWDJ2043+2155	20:43:31.58	+21:55:56.2	2000	OMM-15C-01
129	CWDJ2052+0538	20:52:47.07	+05:38:55.7	2000	OMM-15C-01
130	CWDJ2110+3225	21:10:22.70	+32:25:27.4	2000	OMM-15C-01
131	CWDJ2110-0016	21:10:43.41	-00:16:57.9	2000	OMM-15C-01
132	CWDJ2119-1305	21:19:01.86	-13:05:53.5	2000	OMM-15C-01
133	J2128-2236	21:28:52.08	-22:36:34.5	2000	OMM-15C-01
134	J2148+4003	21:48:15.88	+40:12:51.5	2000	OMM-15C-01
135	CWDJ2151+0246	21:51:08.18	+02:46:23.4	2000	OMM-15C-01
136	J2203-2247	22:03:10.07	-22:47:04.1	2000	OMM-15C-01
137	J2203-2247	22:03:10.07	-22:47:04.1	2000	OMM-15C-01
138	CWDJ2216+6623	22:16:37.71	+66:23:36.4	2000	OMM-15C-01
139	CWDJ2218+1146	22:18:59.41	+11:46:42.8	2000	OMM-15C-01
140	CWDJ2226-0655	22:26:24.43	-06:55:00.3	2000	OMM-15C-01
141	J2239+0734	22:39:17.20	+07:34:15.2	2000	OMM-15C-01
142	J2239+0734	22:39:17.20	+07:34:15.2	2000	OMM-15C-01
143	CWDJ2243-1606	22:43:49.27	-16:06:24.0	2000	OMM-15C-01
144	CWDJ2301-1925	23:01:50.29	-19:25:57.7	2000	OMM-15C-01
145	J2314-1649	23:14:19.70	-16:49:45.3	2000	OMM-15C-01
